model,benchmark,prompt_id,config_A,config_B,exact_match,first_divergence_pos,token_mismatch_rate,edit_distance,correctness_flip
Meta-Llama-3.1-8B,gsm8k,1057,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1058,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1059,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1060,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1061,float32,float16,False,155,0.2318840579710145,66,False
Meta-Llama-3.1-8B,gsm8k,1062,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1063,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1064,float32,float16,False,279,0.058823529411764705,12,False
Meta-Llama-3.1-8B,gsm8k,1065,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1066,float32,float16,False,88,0.13043478260869565,62,False
Meta-Llama-3.1-8B,gsm8k,1067,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1068,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1069,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1070,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1071,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1072,float32,float16,False,191,0.21666666666666667,66,False
Meta-Llama-3.1-8B,gsm8k,1073,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1074,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1075,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1076,float32,float16,False,36,0.2894736842105263,27,False
Meta-Llama-3.1-8B,gsm8k,1077,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1078,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1079,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1080,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1081,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1082,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1083,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1084,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1085,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1086,float32,float16,False,14,0.7553191489361702,381,False
Meta-Llama-3.1-8B,gsm8k,1087,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1088,float32,float16,False,11,0.04081632653061224,6,False
Meta-Llama-3.1-8B,gsm8k,1089,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1090,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1091,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1092,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1093,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1094,float32,float16,False,35,0.4875,171,False
Meta-Llama-3.1-8B,gsm8k,1095,float32,float16,False,137,0.07142857142857142,12,False
Meta-Llama-3.1-8B,gsm8k,1096,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1097,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1098,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1099,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1100,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1101,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1102,float32,float16,False,1,0.8607594936708861,314,False
Meta-Llama-3.1-8B,gsm8k,1103,float32,float16,False,53,0.3902439024390244,67,False
Meta-Llama-3.1-8B,gsm8k,1104,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1105,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1106,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1107,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1108,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1109,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1110,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1111,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1112,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1113,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1114,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1115,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1116,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1117,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1118,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1119,float32,float16,False,153,0.23636363636363636,55,False
Meta-Llama-3.1-8B,gsm8k,1120,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1121,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1122,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1123,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1124,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1125,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1126,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1127,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1128,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1129,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1130,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1131,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1132,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1133,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1134,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1135,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1136,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1137,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1138,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1139,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1140,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1141,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1142,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1143,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1144,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1145,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1146,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1147,float32,float16,False,711,0.25,150,False
Meta-Llama-3.1-8B,gsm8k,1148,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1149,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1150,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1151,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1152,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1153,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1154,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1155,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1156,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1157,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1158,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1159,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1160,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1161,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1162,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1163,float32,float16,False,123,0.3076923076923077,51,False
Meta-Llama-3.1-8B,gsm8k,1164,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1165,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1166,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1167,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1168,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1169,float32,float16,False,158,0.10869565217391304,11,False
Meta-Llama-3.1-8B,gsm8k,1170,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1171,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1172,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1173,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1174,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1175,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1176,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1177,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1178,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1179,float32,float16,False,344,0.01694915254237288,4,False
Meta-Llama-3.1-8B,gsm8k,1180,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1181,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1182,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1183,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1184,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1185,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1186,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1187,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1188,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1189,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1190,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1191,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1192,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1193,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1194,float32,float16,False,54,0.6444444444444445,118,False
Meta-Llama-3.1-8B,gsm8k,1195,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1196,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1197,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1198,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1199,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1200,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1201,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1202,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1203,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1204,float32,float16,False,155,0.06521739130434782,2,False
Meta-Llama-3.1-8B,gsm8k,1205,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1206,float32,float16,False,99,0.06,7,False
Meta-Llama-3.1-8B,gsm8k,1207,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1208,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1209,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1210,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1211,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1212,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1213,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1214,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1215,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1216,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1217,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1218,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1219,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1220,float32,float16,False,46,0.04,5,False
Meta-Llama-3.1-8B,gsm8k,1221,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1222,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1223,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1224,float32,float16,False,143,0.019230769230769232,1,False
Meta-Llama-3.1-8B,gsm8k,1225,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1226,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1227,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1228,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1229,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1230,float32,float16,False,40,0.8556149732620321,761,False
Meta-Llama-3.1-8B,gsm8k,1231,float32,float16,False,23,0.06976744186046512,13,False
Meta-Llama-3.1-8B,gsm8k,1232,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1233,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1234,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1235,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1236,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1237,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1238,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1239,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1240,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1241,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1242,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1243,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1244,float32,float16,False,205,0.2948717948717949,98,False
Meta-Llama-3.1-8B,gsm8k,1245,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1246,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1247,float32,float16,False,65,0.509090909090909,116,False
Meta-Llama-3.1-8B,gsm8k,1248,float32,float16,False,229,0.5887850467289719,558,False
Meta-Llama-3.1-8B,gsm8k,1249,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1250,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1251,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1252,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1253,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1254,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1255,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1256,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1257,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1258,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1259,float32,float16,False,20,0.3,15,False
Meta-Llama-3.1-8B,gsm8k,1260,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1261,float32,float16,False,36,0.1016949152542373,38,False
Meta-Llama-3.1-8B,gsm8k,1262,float32,float16,False,135,0.018518518518518517,4,False
Meta-Llama-3.1-8B,gsm8k,1263,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1264,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1265,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1266,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1267,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1268,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1269,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1270,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1271,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1272,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1273,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1274,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1275,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1276,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1277,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1278,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1279,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1280,float32,float16,False,88,0.6434108527131783,341,False
Meta-Llama-3.1-8B,gsm8k,1281,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1282,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1283,float32,float16,False,121,0.5098039215686274,119,False
Meta-Llama-3.1-8B,gsm8k,1284,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1285,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1286,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1287,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1288,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1289,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1290,float32,float16,False,199,0.021739130434782608,10,False
Meta-Llama-3.1-8B,gsm8k,1291,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1292,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1293,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1294,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1295,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1296,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1297,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1298,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1299,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1300,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1301,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1302,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1303,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1304,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1305,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1306,float32,float16,False,771,0.056179775280898875,43,False
Meta-Llama-3.1-8B,gsm8k,1307,float32,float16,False,89,0.06976744186046512,4,False
Meta-Llama-3.1-8B,gsm8k,1308,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1309,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1310,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1311,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1312,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1313,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1314,float32,float16,False,239,0.038461538461538464,17,False
Meta-Llama-3.1-8B,gsm8k,1315,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1316,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1317,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1318,float32,float16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,0,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,1,float32,bfloat16,False,67,0.1,9,False
Meta-Llama-3.1-8B,gsm8k,2,float32,bfloat16,False,217,0.2545454545454545,69,False
Meta-Llama-3.1-8B,gsm8k,3,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,4,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,5,float32,bfloat16,False,5,0.37362637362637363,131,False
Meta-Llama-3.1-8B,gsm8k,6,float32,bfloat16,False,297,0.04285714285714286,18,False
Meta-Llama-3.1-8B,gsm8k,7,float32,bfloat16,False,119,0.3786407766990291,167,False
Meta-Llama-3.1-8B,gsm8k,8,float32,bfloat16,False,27,0.2558139534883721,91,False
Meta-Llama-3.1-8B,gsm8k,9,float32,bfloat16,False,9,0.8181818181818182,172,False
Meta-Llama-3.1-8B,gsm8k,10,float32,bfloat16,False,105,0.19444444444444445,66,False
Meta-Llama-3.1-8B,gsm8k,11,float32,bfloat16,False,21,0.43243243243243246,55,False
Meta-Llama-3.1-8B,gsm8k,12,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,13,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,14,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,15,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,16,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,17,float32,bfloat16,False,1,0.9154929577464789,300,False
Meta-Llama-3.1-8B,gsm8k,18,float32,bfloat16,False,1,0.7872340425531915,165,False
Meta-Llama-3.1-8B,gsm8k,19,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,20,float32,bfloat16,False,504,0.02608695652173913,6,False
Meta-Llama-3.1-8B,gsm8k,21,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,22,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,23,float32,bfloat16,False,52,0.13725490196078433,22,False
Meta-Llama-3.1-8B,gsm8k,24,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,25,float32,bfloat16,False,35,0.6747967479674797,357,False
Meta-Llama-3.1-8B,gsm8k,26,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,27,float32,bfloat16,False,44,0.6081081081081081,169,False
Meta-Llama-3.1-8B,gsm8k,28,float32,bfloat16,False,133,0.07894736842105263,2,False
Meta-Llama-3.1-8B,gsm8k,29,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,30,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,31,float32,bfloat16,False,105,0.019230769230769232,3,False
Meta-Llama-3.1-8B,gsm8k,32,float32,bfloat16,False,77,0.1875,20,False
Meta-Llama-3.1-8B,gsm8k,33,float32,bfloat16,False,36,0.22916666666666666,50,False
Meta-Llama-3.1-8B,gsm8k,34,float32,bfloat16,False,134,0.19047619047619047,22,False
Meta-Llama-3.1-8B,gsm8k,35,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,36,float32,bfloat16,False,79,0.5106382978723404,112,False
Meta-Llama-3.1-8B,gsm8k,37,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,38,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,39,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,40,float32,bfloat16,False,57,0.5851063829787234,252,False
Meta-Llama-3.1-8B,gsm8k,41,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,42,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,43,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,44,float32,bfloat16,False,42,0.3157894736842105,56,False
Meta-Llama-3.1-8B,gsm8k,45,float32,bfloat16,False,36,0.6320754716981132,304,False
Meta-Llama-3.1-8B,gsm8k,46,float32,bfloat16,False,38,0.6097560975609756,289,False
Meta-Llama-3.1-8B,gsm8k,47,float32,bfloat16,False,118,0.4642857142857143,179,False
Meta-Llama-3.1-8B,gsm8k,48,float32,bfloat16,False,1,0.5909090909090909,108,False
Meta-Llama-3.1-8B,gsm8k,49,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,50,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,51,float32,bfloat16,False,188,0.42045454545454547,168,False
Meta-Llama-3.1-8B,gsm8k,52,float32,bfloat16,True,-1,0.0,0,False
Meta-Llama-3.1-8B,gsm8k,53,float32,bfloat16,True,-1,0.0,0,False
